1.1831 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
302.5303 	EXP 	New trial (rep=0, index=33): {'trialN': 34, 'images1': 'taskSamples\\B10.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
302.5383 	EXP 	image1: autoDraw = False
302.5383 	EXP 	image1: autoDraw = False
302.5383 	EXP 	image: autoDraw = True
302.5383 	EXP 	image: autoDraw = False
302.5383 	EXP 	image: autoDraw = False
302.5383 	EXP 	image_2: autoDraw = True
302.5383 	EXP 	image_2: autoDraw = False
302.5383 	EXP 	image_2: autoDraw = False
302.5383 	EXP 	fixation: autoDraw = True
303.3609 	EXP 	fixation: autoDraw = False
303.3609 	EXP 	fixation: autoDraw = False
303.3609 	EXP 	image1: autoDraw = True
308.3662 	EXP 	New trial (rep=0, index=34): {'trialN': 35, 'images1': 'taskSamples\\C7_Episodic_ADD_1.png', 'duration1': 8, 'images2': 'taskSamples\\C7_Episodic_ADD_2.png', 'duration2': 2, 'images3': 'taskSamples\\C7_Episodic_ADD_3.png', 'duration3': 5, 'correctAns': 1}
308.3762 	EXP 	image1: autoDraw = False
308.3762 	EXP 	image1: autoDraw = False
308.3762 	EXP 	image: autoDraw = True
308.3762 	EXP 	image: autoDraw = False
308.3762 	EXP 	image: autoDraw = False
308.3762 	EXP 	image_2: autoDraw = True
308.3762 	EXP 	image_2: autoDraw = False
308.3762 	EXP 	image_2: autoDraw = False
308.3762 	EXP 	fixation: autoDraw = True
309.1978 	EXP 	fixation: autoDraw = False
309.1978 	EXP 	fixation: autoDraw = False
309.1978 	EXP 	image1: autoDraw = True
317.2342 	EXP 	image1: autoDraw = False
317.2342 	EXP 	image1: autoDraw = False
317.2342 	EXP 	image: autoDraw = True
319.2535 	EXP 	image: autoDraw = False
319.2535 	EXP 	image: autoDraw = False
319.2535 	EXP 	image_2: autoDraw = True
324.2457 	EXP 	New trial (rep=0, index=35): {'trialN': 36, 'images1': 'taskSamples\\C10_Spatial_ADD_1.png', 'duration1': 8, 'images2': 'taskSamples\\C10_Spatial_ADD_2.png', 'duration2': 2, 'images3': 'taskSamples\\C10_Spatial_ADD_3.png', 'duration3': 5, 'correctAns': 2}
324.2579 	EXP 	image_2: autoDraw = False
324.2579 	EXP 	image_2: autoDraw = False
324.2579 	EXP 	fixation: autoDraw = True
325.0787 	EXP 	fixation: autoDraw = False
325.0787 	EXP 	fixation: autoDraw = False
325.0787 	EXP 	image1: autoDraw = True
333.1149 	EXP 	image1: autoDraw = False
333.1149 	EXP 	image1: autoDraw = False
333.1149 	EXP 	image: autoDraw = True
335.1510 	EXP 	image: autoDraw = False
335.1510 	EXP 	image: autoDraw = False
335.1510 	EXP 	image_2: autoDraw = True
340.1566 	EXP 	New trial (rep=0, index=36): {'trialN': 37, 'images1': 'taskSamples\\B4.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
340.1711 	EXP 	image_2: autoDraw = False
340.1711 	EXP 	image_2: autoDraw = False
340.1711 	EXP 	fixation: autoDraw = True
340.9929 	EXP 	fixation: autoDraw = False
340.9929 	EXP 	fixation: autoDraw = False
340.9929 	EXP 	image1: autoDraw = True
345.9854 	EXP 	New trial (rep=0, index=37): {'trialN': 38, 'images1': 'taskSamples\\B9.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
345.9925 	EXP 	image1: autoDraw = False
345.9925 	EXP 	image1: autoDraw = False
345.9925 	EXP 	image: autoDraw = True
345.9925 	EXP 	image: autoDraw = False
345.9925 	EXP 	image: autoDraw = False
345.9925 	EXP 	image_2: autoDraw = True
345.9925 	EXP 	image_2: autoDraw = False
345.9925 	EXP 	image_2: autoDraw = False
345.9925 	EXP 	fixation: autoDraw = True
346.8141 	EXP 	fixation: autoDraw = False
346.8141 	EXP 	fixation: autoDraw = False
346.8141 	EXP 	image1: autoDraw = True
351.8208 	EXP 	New trial (rep=0, index=38): {'trialN': 39, 'images1': 'taskSamples\\A10_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
351.8309 	EXP 	image1: autoDraw = False
351.8309 	EXP 	image1: autoDraw = False
351.8309 	EXP 	image: autoDraw = True
351.8309 	EXP 	image: autoDraw = False
351.8309 	EXP 	image: autoDraw = False
351.8309 	EXP 	image_2: autoDraw = True
351.8309 	EXP 	image_2: autoDraw = False
351.8309 	EXP 	image_2: autoDraw = False
351.8309 	EXP 	fixation: autoDraw = True
352.6523 	EXP 	fixation: autoDraw = False
352.6523 	EXP 	fixation: autoDraw = False
352.6523 	EXP 	image1: autoDraw = True
360.6615 	EXP 	New trial (rep=0, index=39): {'trialN': 40, 'images1': 'taskSamples\\A5_1.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
360.6717 	EXP 	image1: autoDraw = False
360.6717 	EXP 	image1: autoDraw = False
360.6717 	EXP 	image: autoDraw = True
360.6717 	EXP 	image: autoDraw = False
360.6717 	EXP 	image: autoDraw = False
360.6717 	EXP 	image_2: autoDraw = True
360.6717 	EXP 	image_2: autoDraw = False
360.6717 	EXP 	image_2: autoDraw = False
360.6717 	EXP 	fixation: autoDraw = True
361.4932 	EXP 	fixation: autoDraw = False
361.4932 	EXP 	fixation: autoDraw = False
361.4932 	EXP 	image1: autoDraw = True
369.4986 	EXP 	New trial (rep=0, index=40): {'trialN': 41, 'images1': 'taskSamples\\B15.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
369.5095 	EXP 	image1: autoDraw = False
369.5095 	EXP 	image1: autoDraw = False
369.5095 	EXP 	image: autoDraw = True
369.5095 	EXP 	image: autoDraw = False
369.5095 	EXP 	image: autoDraw = False
369.5095 	EXP 	image_2: autoDraw = True
369.5095 	EXP 	image_2: autoDraw = False
369.5095 	EXP 	image_2: autoDraw = False
369.5095 	EXP 	fixation: autoDraw = True
370.3302 	EXP 	fixation: autoDraw = False
370.3302 	EXP 	fixation: autoDraw = False
370.3302 	EXP 	image1: autoDraw = True
375.3212 	EXP 	New trial (rep=0, index=41): {'trialN': 42, 'images1': 'taskSamples\\B14.png', 'duration1': 5, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 2}
375.3313 	EXP 	image1: autoDraw = False
375.3313 	EXP 	image1: autoDraw = False
375.3313 	EXP 	image: autoDraw = True
375.3313 	EXP 	image: autoDraw = False
375.3313 	EXP 	image: autoDraw = False
375.3313 	EXP 	image_2: autoDraw = True
375.3313 	EXP 	image_2: autoDraw = False
375.3313 	EXP 	image_2: autoDraw = False
375.3313 	EXP 	fixation: autoDraw = True
376.1523 	EXP 	fixation: autoDraw = False
376.1523 	EXP 	fixation: autoDraw = False
376.1523 	EXP 	image1: autoDraw = True
381.1589 	EXP 	New trial (rep=0, index=42): {'trialN': 43, 'images1': 'taskSamples\\A16_2.png', 'duration1': 8, 'images2': None, 'duration2': 0, 'images3': None, 'duration3': 0, 'correctAns': 1}
381.1690 	EXP 	image1: autoDraw = False
381.1690 	EXP 	image1: autoDraw = False
381.1690 	EXP 	image: autoDraw = True
381.1690 	EXP 	image: autoDraw = False
381.1690 	EXP 	image: autoDraw = False
381.1690 	EXP 	image_2: autoDraw = True
381.1690 	EXP 	image_2: autoDraw = False
381.1690 	EXP 	image_2: autoDraw = False
381.1690 	EXP 	fixation: autoDraw = True
381.9904 	EXP 	fixation: autoDraw = False
381.9904 	EXP 	fixation: autoDraw = False
381.9904 	EXP 	image1: autoDraw = True
388.7945 	DATA 	Keypress: escape
389.0105 	EXP 	window1: mouseVisible = True
